user_id,timestamp,prompt_idx,day,ema,true_sigma,true_rho,true_expected_mssd,ema_diff_squared,observed_mssd,user_threshold,send_prompt,decision_reason
0d2232f0-1d8d-456a-8401-80428adf73dc,2026-06-01 00:15:00,15,3,3.0,0.5691818671512572,0.22740680966601362,0.500590938117757,,,1.5333333333333339,False,missing or insufficient EMA data
0d2232f0-1d8d-456a-8401-80428adf73dc,2026-06-01 00:16:00,16,3,3.0,0.5691818671512572,0.22740680966601362,0.500590938117757,0.0,0.0,1.5333333333333339,False,below within-person threshold
0d2232f0-1d8d-456a-8401-80428adf73dc,2026-06-01 00:17:00,17,3,2.0,0.5691818671512572,0.22740680966601362,0.500590938117757,1.0,0.5,1.400000000000001,False,below within-person threshold
0d2232f0-1d8d-456a-8401-80428adf73dc,2026-06-01 00:18:00,18,3,2.0,0.5691818671512572,0.22740680966601362,0.500590938117757,0.0,0.3333333333333333,1.266666666666667,False,below within-person threshold
0d2232f0-1d8d-456a-8401-80428adf73dc,2026-06-01 00:19:00,19,3,3.0,0.5691818671512572,0.22740680966601362,0.500590938117757,1.0,0.6666666666666666,1.133333333333334,False,below within-person threshold
0d2232f0-1d8d-456a-8401-80428adf73dc,2026-06-01 00:20:00,20,4,3.0,0.5691818671512572,0.22740680966601362,0.500590938117757,0.0,0.3333333333333333,1.0,False,below within-person threshold
0d2232f0-1d8d-456a-8401-80428adf73dc,2026-06-01 00:21:00,21,4,3.0,0.5691818671512572,0.22740680966601362,0.500590938117757,0.0,0.3333333333333333,1.0,False,below within-person threshold
0d2232f0-1d8d-456a-8401-80428adf73dc,2026-06-01 00:22:00,22,4,3.0,0.5691818671512572,0.22740680966601362,0.500590938117757,0.0,0.0,1.0,False,below within-person threshold
0d2232f0-1d8d-456a-8401-80428adf73dc,2026-06-01 00:23:00,23,4,1.0,0.5691818671512572,0.22740680966601362,0.500590938117757,4.0,1.3333333333333333,1.0,False,cooldown active
0d2232f0-1d8d-456a-8401-80428adf73dc,2026-06-01 00:24:00,24,4,2.0,0.5691818671512572,0.22740680966601362,0.500590938117757,1.0,1.6666666666666667,1.066666666666667,False,cooldown active
0d2232f0-1d8d-456a-8401-80428adf73dc,2026-06-01 00:25:00,25,5,3.0,0.5691818671512572,0.22740680966601362,0.500590938117757,1.0,2.0,1.3333333333333333,False,cooldown active
0d2232f0-1d8d-456a-8401-80428adf73dc,2026-06-01 00:26:00,26,5,4.0,0.5691818671512572,0.22740680966601362,0.500590938117757,1.0,1.0,1.6000000000000003,False,below within-person threshold
0d2232f0-1d8d-456a-8401-80428adf73dc,2026-06-01 00:27:00,27,5,4.0,0.5691818671512572,0.22740680966601362,0.500590938117757,0.0,0.6666666666666666,1.5333333333333339,False,below within-person threshold
0d2232f0-1d8d-456a-8401-80428adf73dc,2026-06-01 00:28:00,28,5,3.0,0.5691818671512572,0.22740680966601362,0.500590938117757,1.0,0.6666666666666666,1.4666666666666675,False,below within-person threshold
0d2232f0-1d8d-456a-8401-80428adf73dc,2026-06-01 00:29:00,29,5,3.0,0.5691818671512572,0.22740680966601362,0.500590938117757,0.0,0.3333333333333333,1.4000000000000008,False,below within-person threshold
0d2232f0-1d8d-456a-8401-80428adf73dc,2026-06-01 00:30:00,30,6,3.0,0.5691818671512572,0.22740680966601362,0.500590938117757,0.0,0.3333333333333333,1.3333333333333333,False,below within-person threshold
0d2232f0-1d8d-456a-8401-80428adf73dc,2026-06-01 00:31:00,31,6,2.0,0.5691818671512572,0.22740680966601362,0.500590938117757,1.0,0.3333333333333333,1.2666666666666668,False,below within-person threshold
0d2232f0-1d8d-456a-8401-80428adf73dc,2026-06-01 00:32:00,32,6,3.0,0.5691818671512572,0.22740680966601362,0.500590938117757,1.0,0.6666666666666666,1.2000000000000004,False,below within-person threshold
