user_id,prompts_sent,average_mssd,max_mssd,average_threshold,max_threshold
7127c16c-9d32-4b5d-a477-14b139d58358,1,0.7638888888888888,4.0,0.7376344086021506,1.0
71e6d8f8-d332-4161-b581-b2d6c7496d53,1,1.1818181818181819,2.6666666666666665,1.7784946236559143,2.166666666666667
73ef05ad-9a1c-4ad0-aee0-3c8e042f327c,1,0.32183908045977005,1.0,0.5935483870967742,1.0
73ef8de6-5e9f-4f2c-9f69-3ee13422cd60,1,1.8725490196078431,8.666666666666666,4.288172043010753,6.2666666666666675
74a2c66a-80e8-4e7c-b5fb-ae4018c974d8,1,1.0885416666666667,4.0,2.322580645161291,4.0
767f0392-c949-48a1-a2b7-eea19f3bec69,1,1.9656862745098038,7.0,4.251612903225808,6.166666666666667
785f46da-a06a-4b69-a11e-5bb61668dd29,1,2.1785714285714284,9.0,5.008602150537635,7.4
789daa64-97fe-469e-9ee9-23695f6923f2,1,0.20098039215686272,1.0,0.6236559139784947,1.0
78e88539-4aee-4e4c-9ae5-b7f97bc010fe,1,0.8970588235294118,4.0,1.1333333333333335,1.8000000000000003
7a9c9c35-f84d-4990-bfa6-b61ba3973c9d,1,1.0119047619047619,4.0,0.9344086021505377,1.6000000000000003
7e0e0ab2-9b6e-4a34-b6fa-2c3bf4b05f3e,1,1.196078431372549,3.0,1.524731182795699,2.0
82356518-1847-45f3-9d49-651a857c2f02,1,0.19166666666666665,1.0,0.5311827956989248,0.8
83395c26-7e18-4fcf-b979-719e453ed8bf,1,1.2941176470588236,3.0,1.9225806451612906,2.6666666666666665
8766f7d5-6059-46a4-b6a8-4013dd3cdb90,1,1.0256410256410258,4.0,1.5544444444444447,2.5
8abd6c12-27d1-47c5-b5f0-2273fa27807f,1,0.5217391304347826,1.0,0.9977011494252873,1.0
8b308817-5a04-4d82-a2ea-7baa7938bf42,1,2.3722222222222222,9.0,3.948387096774194,4.333333333333334
8bdb31c5-b62c-44a0-a1bb-0b4430ba3eb8,1,0.6290322580645161,4.0,0.6817204301075269,1.0
8f593f0d-3bba-4eb7-96c5-28e360702e65,1,0.8630952380952381,4.0,1.6440860215053765,3.4000000000000004
91ab5c73-3b02-46a1-a794-570e725c6b4a,1,0.8271604938271605,4.0,1.3419354838709678,3.2
924e1583-96ed-452f-8249-9ce662eb7efd,0,0.7395833333333334,4.0,1.5419354838709678,3.4000000000000004
92bc0e37-54eb-4f0e-8d7d-3d1c6c819769,1,0.5860215053763441,2.0,0.8114942528735634,1.7333333333333334
95d0784e-dc38-4e6a-9db2-db9ddfb8dda9,1,0.8260869565217391,4.0,0.6612903225806451,1.0
a033dc27-35d9-4f1f-88fa-9a7098c0432e,1,1.0873015873015872,4.0,2.156989247311828,3.4000000000000004
a393b69a-0429-4975-8509-a776c6fc4dfd,1,0.2727272727272727,1.0,0.7161290322580645,1.0
a525b8fc-16e8-41fa-9a95-a948d90f415e,1,0.8535353535353536,2.0,0.9559139784946238,1.1333333333333353
ac64c98f-10a2-4d59-b18b-052fc04270c3,0,0.5984848484848485,1.0,1.0,1.0
ad5de12b-44fc-44ce-b7aa-43fd905c1702,1,1.476190476190476,9.0,2.161904761904762,3.466666666666667
b02682b8-590b-403b-8758-90c22423794a,1,2.1614583333333335,6.333333333333333,2.155913978494624,3.3333333333333335
b2ee6591-ac42-4b9c-befe-3661b9a9d233,1,0.45833333333333337,2.0,0.6620689655172416,1.6666666666666667
b891e97d-6d7d-4091-9e03-d17ede83e9ae,1,1.8737373737373737,4.0,3.406451612903226,4.0
b922ecf9-6f40-465e-ba1d-26cb747d4190,1,2.0632183908045976,4.0,2.6580645161290324,3.400000000000002
bae1ce5f-6db4-4cd7-a6df-0e0c368350f2,1,1.1559139784946237,4.0,1.5075268817204304,2.4000000000000004
bbf2981b-5e8c-4e69-bbc6-209c9030904f,1,0.6568627450980392,2.0,0.981720430107527,1.6666666666666667
bc9f627a-f285-417a-ae98-bd33725a0890,1,0.7070707070707071,2.0,1.2688172043010753,1.7333333333333334
bd79595d-dccf-4a3f-9bd6-30fcdeea22ea,1,0.8186274509803921,1.6666666666666667,0.9483870967741936,1.2666666666666668
bee60ed1-0b57-455b-b3f4-08113c58cbb0,1,0.421875,1.0,0.5956989247311827,0.6666666666666666
c1da97fd-c06a-4155-8c47-235a5c7aaf8a,0,0.6875,1.0,1.0,1.0
c3ed34ab-046d-4485-af45-16edc76e421c,1,0.7733333333333333,2.0,1.0,1.0
c785097f-54ae-4f0e-8164-a9b60507abe7,1,0.22777777777777777,1.0,0.12688172043010768,0.6666666666666666
ccd98773-aafd-40dd-9984-67909e703aa9,1,0.38461538461538464,1.0,0.7870967741935485,1.0
d1624faf-a141-4365-b014-9b001f14cd26,1,1.1176470588235294,3.0,1.617204301075269,1.9333333333333336
d553a9d4-200e-4cbc-9913-0607fda32777,1,0.34782608695652173,1.0,0.577777777777778,0.8666666666666671
d5bfa226-3c35-4f98-80fc-70b4a23a9595,1,2.343137254901961,6.5,3.8322580645161293,4.666666666666667
d8940177-2b0b-43a1-8051-e5f0bd7f8f7b,1,0.3225806451612903,0.6666666666666666,0.5547619047619048,0.6666666666666666
d8b1154b-1877-482f-806a-ede1832b2689,1,0.08666666666666666,0.6666666666666666,0.12903225806451618,0.43333333333333335
d903bc40-106f-4f73-b45a-7ee5eac84ca6,1,1.5909090909090908,5.0,3.4451612903225812,4.866666666666667
d92b3919-763c-4d1e-bcd3-80a59e9025c9,0,0.5454545454545454,2.5,1.2731182795698925,2.166666666666667
dc52b479-3608-4f65-9e4f-aef43de81a85,1,0.16666666666666666,0.5,0.3282051282051282,0.3333333333333333
e26aa65f-f230-413d-9328-97584712d647,0,0.5158730158730158,1.0,1.0,1.0
e5681337-2bf4-47cf-8eee-263b28d17409,1,0.058823529411764705,0.3333333333333333,0.10967741935483882,0.3333333333333333
ef4736d7-35a5-45b2-867b-4b9596d8e580,1,0.75,2.0,1.2516129032258065,1.7333333333333334
f11bc310-58fc-4086-b02c-b07d28434875,1,1.3872549019607843,6.333333333333333,1.0731182795698924,1.6666666666666667
f13d1661-8c26-49f4-b126-2d602d61b863,1,0.4770114942528736,2.5,0.9075268817204302,1.5333333333333339
f3750cdc-3cec-4b0d-b1e7-9c938d30c9a2,1,0.956989247311828,3.6666666666666665,1.0559139784946237,2.0
f3d19607-10b3-4048-956e-569638129791,1,0.965686274509804,4.0,0.827956989247312,1.6666666666666667
f46c53d4-7f2b-44a8-ad76-80b38deb1eaa,1,0.37745098039215685,1.0,0.6623655913978495,0.8666666666666667
fbc30768-4e0d-4926-b26d-73b75dff8310,1,2.793333333333333,16.0,3.4279569892473125,5.1333333333333355
fc3a890d-5f15-432d-91b8-a884f46eb785,1,2.096774193548387,4.666666666666667,4.021505376344086,4.266666666666667
